,unique_add,Lon,Lat,X,Y
3650,513C YISHUN ST 51,103.84380144741,1.41540780549145,29166.5939602563,44134.1226535887
3651,512B YISHUN ST 51,103.842112341444,1.41470704581506,28978.6208220487,44056.6354045533
3652,504C YISHUN ST 51,103.843458679904,1.41796651351006,29128.4475835934,44417.0515114702
3653,502A YISHUN ST 51,103.841369329736,1.41639278744569,28895.9335334105,44243.0359091312
3654,635 YISHUN ST 61,103.838982110985,1.4192307037507,28630.2694426365,44556.8375958484
3655,751 YISHUN ST 72,103.834268383036,1.42761188817552,28105.6991635459,45483.5859902464
3656,871 YISHUN ST 81,103.837421399007,1.41312459328283,28456.5859103464,43881.6543443371
3657,431A YISHUN AVE 1,103.84728823711,1.41960682497896,29554.6211878164,44598.4311023727
3658,776 YISHUN AVE 2,103.833944059873,1.42255934806557,28069.6069538658,44924.9015444797
3659,506A YISHUN AVE 4,103.840014884657,1.41593131808966,28745.2033028202,44192.008477442
3660,318C YISHUN AVE 9,103.843517908933,1.43338279018701,29135.0313846068,46121.7057930175
3661,677B YISHUN RING RD,103.842666036929,1.42209981159397,29040.2359641744,44874.0904078018
3662,411 YISHUN RING RD,103.847404279075,1.42574178895795,29567.5308460873,45276.8045993689
3663,332 YISHUN RING RD,103.843466655787,1.43046785703727,29129.3291083509,45799.3871194329
3664,159 YISHUN ST 11,103.834028314438,1.43279272238885,28078.982915842,46056.4565556943
3665,149 YISHUN ST 11,103.832784115425,1.43154850634987,27940.5222967397,45918.8774008136
3666,298 YISHUN ST 20,103.835071687249,1.43580262017873,28195.0943216644,46389.2759797964
3667,235 YISHUN ST 21,103.838543994351,1.43422889283755,28581.5096277511,46215.2617092486
3668,293 YISHUN ST 22,103.837605235958,1.43611425409216,28477.0396516826,46423.7352620233
3669,865 YISHUN ST 81,103.838259938154,1.41426758730393,28549.9031937942,44008.0410344675
3670,361 YISHUN RING RD,103.845908268643,1.42832475935828,29401.0453732722,45562.4155032877
3671,359 YISHUN RING RD,103.845702193715,1.42741919415677,29378.1128354091,45462.2825358026
3672,277 YISHUN ST 22,103.836994608643,1.43791843653816,28409.0858186753,46623.2325718161
3673,723 YISHUN ST 71,103.82993946372,1.42601954522146,27623.9543887218,45307.5129822493
3674,724 YISHUN ST 71,103.82991593847,1.42647481851247,27621.3364502741,45357.8548138402
3675,321 ANG MO KIO AVE 1,103.8487041858,1.36514126911853,29712.2350843353,38575.9067748357
3676,456 ANG MO KIO AVE 10,103.858658520644,1.36716071992678,30820.0318773584,38799.2167549226
3677,536 ANG MO KIO AVE 10,103.854100515826,1.37447378519738,30312.7735228948,39607.8534837943
3678,556 ANG MO KIO AVE 10,103.857625375797,1.37203236308683,30705.0497700088,39337.8971205186
3679,457 ANG MO KIO AVE 10,103.858941954115,1.36569761910875,30851.5763527527,38637.4348359741
3680,584 ANG MO KIO AVE 3,103.853497803014,1.37071307985916,30245.7025161674,39192.0132178739
3681,302 ANG MO KIO AVE 3,103.845660199054,1.36708983179046,29373.4744485123,38791.3669652212
3682,328 ANG MO KIO AVE 3,103.84786688518,1.36661793708764,29619.0524934148,38739.1886237189
3683,110 ANG MO KIO AVE 4,103.837419259859,1.37045937010888,28456.3560250094,39163.9502265006
3684,172 ANG MO KIO AVE 4,103.836462867365,1.37469423247424,28349.9205368832,39632.2196041718
3685,503 ANG MO KIO AVE 5,103.848942047568,1.37546163119278,29738.6988365194,39717.0801037718
3686,611 ANG MO KIO AVE 5,103.83725190016,1.37829205175133,28437.7295013135,40030.0483010225
3687,154 ANG MO KIO AVE 5,103.841230957516,1.37626067387977,28880.5495885424,39805.4299570732
3688,709 ANG MO KIO AVE 8,103.847662320064,1.37113720765377,29596.2838566834,39238.9064364713
3689,337 ANG MO KIO AVE 1,103.851616001112,1.36319555672393,30036.2871448109,38360.7620676458
3690,205 ANG MO KIO AVE 1,103.843582435016,1.36694084363535,29142.2442753948,38774.8915265929
3691,303 ANG MO KIO AVE 1,103.84525455598,1.36664920473672,29328.3314760728,38742.6444404926
3692,304 ANG MO KIO AVE 1,103.844994760928,1.36628642816469,29299.4195888303,38702.5303119384
3693,544 ANG MO KIO AVE 10,103.856471368511,1.37395961943023,30576.620777946,39551.0020682868
3694,546 ANG MO KIO AVE 10,103.857022220393,1.37365123866689,30637.9241598397,39516.9034896214
3695,211 ANG MO KIO AVE 3,103.841666636086,1.369196965617,28929.0379298814,39024.3611866981
3696,103 ANG MO KIO AVE 3,103.839304839187,1.37101657804604,28666.1979630608,39225.5638854969
3697,204 ANG MO KIO AVE 3,103.843920935718,1.36736755852819,29179.9151420342,38822.0756507814
3698,522 ANG MO KIO AVE 5,103.851949371025,1.37311591940692,30073.3787730457,39457.7056092117
3699,606 ANG MO KIO AVE 5,103.83673603156,1.37932777238671,28380.3196112374,40144.572938066
3700,635 ANG MO KIO AVE 6,103.842378423538,1.38076896104696,29008.2464283472,40303.9339026045
3701,511 ANG MO KIO AVE 8,103.850154125155,1.37356775015905,29873.5895588184,39507.6652772389
3702,351 ANG MO KIO ST 32,103.850307632579,1.36432366673955,29890.6802850207,38485.5016649067
3703,354 ANG MO KIO ST 32,103.85202861388,1.3638775246776,30082.2054921892,38436.1709655803
3704,596D ANG MO KIO ST 52,103.851030423419,1.37187135282659,29971.1121851206,39320.0869848803
3705,539 ANG MO KIO AVE 10,103.854258752173,1.37537429110231,30330.3824067097,39707.4270081371
3706,553 ANG MO KIO AVE 10,103.857234141592,1.37260157854458,30661.5095478436,39400.8376371153
3707,132 ANG MO KIO AVE 3,103.841783557978,1.37144743640862,28942.0490464345,39273.20684205
3708,588A ANG MO KIO ST 52,103.852786139342,1.37207688864036,30166.5017663063,39342.8156073373
3709,423 BEDOK NTH AVE 1,103.927565110763,1.32797614118511,38488.6816495433,34466.5712716077
3710,74 BEDOK NTH RD,103.942220384041,1.32751177120151,40119.6688042786,34415.2905271631
3711,110 BEDOK NTH RD,103.934860475522,1.33247206352435,39300.5620166231,34963.740247719
3712,534 BEDOK NTH ST 3,103.924812248346,1.33303698213001,38182.2950134762,35026.1623342913
3713,631 BEDOK RESERVOIR RD,103.914941831232,1.33295923556348,37083.8196092555,35017.5269088056
3714,614 BEDOK RESERVOIR RD,103.916788909074,1.332409040218,37289.3823808404,34956.695949601
3715,102 BEDOK RESERVOIR RD,103.90926515578,1.32849187727623,36452.0794499489,34523.5286855958
3716,116 BEDOK RESERVOIR RD,103.908641634756,1.33103784588692,36382.6792916069,34805.0469646323
3717,2 BEDOK STH AVE 1,103.933299574181,1.32130118793544,39126.8995811166,33728.5131244883
3718,39 BEDOK STH RD,103.93973036061,1.32139766306096,39842.5830898499,33739.2105866335
3719,807B CHAI CHEE RD,103.923264046182,1.32750585189984,38010.0183370691,34414.551201392
3720,30 NEW UPP CHANGI RD,103.936423896498,1.32352678248226,39474.5960218972,33974.6225541122
3721,221B BEDOK CTRL,103.934497810091,1.32500043309616,39260.2348922687,34137.5627077278
3722,517 BEDOK NTH AVE 2,103.929204536012,1.33108906602956,38671.1198329087,34810.7900421321
3723,404 BEDOK NTH AVE 3,103.933926939087,1.32937492395032,39196.6829321329,34621.2696348634
3724,133 BEDOK NTH AVE 3,103.93573462699,1.32756257230307,39397.8686505929,34420.8770283815
3725,427 BEDOK NTH RD,103.92773420389,1.32910888380153,38507.4952293783,34591.8250311073
3726,623 BEDOK RESERVOIR RD,103.916804692739,1.33365754294799,37291.1342614703,35094.7491919119
3727,146 BEDOK RESERVOIR RD,103.912010752027,1.33459969119921,36757.6149503132,35198.9096475784
3728,133 BEDOK RESERVOIR RD,103.911767964622,1.33235744118922,36730.6031357488,34950.9720317367
3729,36 BEDOK STH AVE 2,103.938441289401,1.32163299655185,39699.1208983138,33765.2264937293
3730,41 BEDOK STH RD,103.94080318215,1.32105071817917,39961.9793588724,33700.852273548
3731,163 BEDOK STH RD,103.946626870712,1.3197279369589,40610.1061202753,33554.6144171003
3732,165 BEDOK STH RD,103.946089973664,1.32030892324763,40550.351732716,33618.8543079719
3733,171 BEDOK STH RD,103.945428720471,1.32089676770365,40476.7577030864,33683.8519275449
3734,56 CHAI CHEE DR,103.920064202822,1.32635040550492,37653.912421301,34286.7749989349
3735,647 JLN TENAGA,103.905702136908,1.33170961948351,36055.5411377791,34879.3185128104
3736,220C BEDOK CTRL,103.933854539923,1.32553175509019,39188.6429081541,34196.3107453641
3737,405 BEDOK NTH AVE 3,103.93409540275,1.32871338222698,39215.4342204575,34548.1203932557
3738,506 BEDOK NTH AVE 3,103.933720223574,1.33214280816285,39173.6651293589,34927.3276211638
3739,621 BEDOK RESERVOIR RD,103.916865046091,1.334527450026,37297.8477002587,35190.9393913019
3740,767 BEDOK RESERVOIR VIEW,103.936777579151,1.33585118238176,39513.9003305454,35337.395389108
3741,156 BEDOK STH AVE 3,103.945481750941,1.31828663769919,40482.6724908566,33395.2368657067
3742,805 CHAI CHEE RD,103.921625366639,1.32430604941035,37827.6623918153,34060.7264624853
3743,657 JLN TENAGA,103.90708968723,1.33383104148884,36209.9541950207,35113.8992609214
3744,648 JLN TENAGA,103.905520202093,1.33231453771743,36035.2917053327,34946.2067311835
3745,642 BEDOK RESERVOIR RD,103.905592578253,1.33127359772764,36043.3497992978,34831.1050652992
3746,162 BEDOK STH RD,103.946053142494,1.31967414684941,40546.2559599634,33548.6636709664
3747,104 LENGKONG TIGA,103.909815198327,1.32563496745023,36513.3033783855,34207.6278536711
3748,115 BISHAN ST 12,103.84875012549,1.34791838898824,29717.3597566588,36671.4885225613
3749,121 BISHAN ST 12,103.851049225201,1.34718667789037,29973.224617972,36590.5813848488
3750,171 BISHAN ST 13,103.853709975879,1.34678777068608,30269.3370896457,36546.4745762963
3751,313 SHUNFU RD,103.837185216121,1.35147881263426,28430.3131491393,37065.1768921874
3752,406 SIN MING AVE,103.834093500169,1.36294455374689,28086.2396044023,38332.9997281563
3753,131 BISHAN ST 12,103.850945135272,1.34557574781189,29961.6418475704,36412.4528780784
3754,120 BISHAN ST 12,103.850848308399,1.34725137775914,29950.8647503601,36597.7354044095
3755,116 BISHAN ST 12,103.849316086687,1.3478007201456,29780.3450396033,36658.477708688
3756,107 BISHAN ST 12,103.847920706844,1.34641761420969,29625.0556636974,36505.5399432424
3757,203 BISHAN ST 23,103.847451973086,1.35453674224831,29572.8855550867,37403.3113742322
3758,226 BISHAN ST 23,103.847127301001,1.35854600472842,29536.7507280856,37846.6349693686
3759,273A BISHAN ST 24,103.843933964667,1.35636621091925,29181.3704569591,37605.6026913337
3760,272 BISHAN ST 24,103.842822596127,1.35629489446383,29057.6879387619,37597.716368176
3761,455 SIN MING AVE,103.830642754421,1.35872842612016,27702.2117763348,37866.8019820973
3762,140 BISHAN ST 12,103.85310654157,1.34479967079912,30202.1832999829,36326.6400871724
3763,101 BISHAN ST 12,103.848400765185,1.34485915828152,29678.4819239015,36333.214172164
3764,138 BISHAN ST 12,103.852206845531,1.34476326355535,30102.0570217222,36322.6135675665
3765,155 BISHAN ST 13,103.85590556522,1.3462270923831,30513.6825011792,36484.4797828514
3766,164 BISHAN ST 13,103.856094684689,1.34846352425067,30534.7271038266,36731.7732051946
3767,263 BISHAN ST 22,103.842593312869,1.3589002858095,29032.1702426774,37885.807158269
3768,262 BISHAN ST 22,103.842623959859,1.3592501119015,29035.5807482786,37924.4891571719
3769,275A BISHAN ST 24,103.843519752733,1.35673539047075,29135.2732560653,37646.4244853444
3770,289 BISHAN ST 24,103.844930577727,1.35666114854932,29292.2818837138,37638.2158989646
3771,187 BISHAN ST 13,103.851544031278,1.34955094936358,30028.2891025255,36852.0108636301
3772,401 SIN MING AVE,103.833185320675,1.36250549567624,27985.1699336255,38284.4509113859
3773,283 BT BATOK EAST AVE 3,103.757539380939,1.34694365753899,19566.6110998513,36563.833416298
3774,249 BT BATOK EAST AVE 5,103.756564159717,1.35061655709758,19458.0924782809,36969.9676478822
3775,250 BT BATOK EAST AVE 5,103.757080302123,1.35105549277865,19515.5349064395,37018.5011490528
3776,361 BT BATOK ST 31,103.750944064843,1.3607337219879,18832.6764812246,38088.6937558055
3777,367 BT BATOK ST 31,103.749691516072,1.36033274170697,18693.2807630328,38044.3601492513
3778,307 BT BATOK ST 31,103.748118653062,1.35817033436975,18518.2308431529,37805.2580302674
3779,534 BT BATOK ST 51,103.750411621456,1.35590698154634,18773.4033848746,37554.9788832068
3780,523 BT BATOK ST 52,103.752306417884,1.35669994020487,18984.2756450912,37642.6531551108
3781,503 BT BATOK ST 52,103.753696666741,1.35144149324876,19138.9754006742,37061.1952297334
3782,211 BT BATOK ST 21,103.750367726623,1.34600090748097,18768.4809934869,36459.6148158349
3783,202 BT BATOK ST 21,103.748448437294,1.3465978583575,18554.8873085855,36525.6300147548
3784,291B BT BATOK ST 24,103.75567762679,1.34306435513309,19359.4046254102,36134.8861145843
3785,291E BT BATOK ST 24,103.754788281769,1.343453412569,19260.4314967934,36177.9092990514
3786,312 BT BATOK ST 32,103.74733565667,1.35987875096146,18431.0990340542,37994.1693246309
3787,514 BT BATOK ST 52,103.752589182658,1.3544681944625,19015.7359149549,37395.8768007308
3788,423 BT BATOK WEST AVE 2,103.744946718558,1.36215691970023,18165.2469791016,38246.0875132792
3789,426 BT BATOK WEST AVE 2,103.744897400512,1.36167974405645,18159.7565181954,38193.3240008485
3790,391 BT BATOK WEST AVE 5,103.752728543207,1.36585374932576,19031.2872115057,38654.83414427
3791,392 BT BATOK WEST AVE 5,103.753323280718,1.36586608373138,19097.4745141799,38656.1958100535
3792,113 BT BATOK WEST AVE 6,103.745173404083,1.34883637963314,18190.4208308915,36773.1674878504
3793,119 BT BATOK WEST AVE 6,103.746803582857,1.35042197746912,18371.8480030643,36948.4884877931
3794,639 BT BATOK CTRL,103.752037439341,1.34925602280733,18954.3138220292,36819.5429423191
3795,254 BT BATOK EAST AVE 4,103.758148314499,1.34979707822416,19634.3884705137,36879.348270895
3796,122 BT BATOK CTRL,103.746952273416,1.35204347678175,18388.4019871103,37127.7852176633
3797,288A BT BATOK ST 25,103.760512031129,1.34507653993863,19897.4282968314,36357.3668427207
3798,535 BT BATOK ST 52,103.750399544877,1.35497075658138,18772.0558542395,37451.4558410086
3799,48 MOH GUAN TER,103.831070839075,1.28399159776449,27749.8451076709,29602.7871145941
3800,76 TELOK BLANGAH DR,103.808741773193,1.27438363830311,25264.7945498116,28540.4015894178
3801,3 EVERTON PK,103.838703998309,1.27721730057752,28599.3541478198,28853.7208650112
3802,108 JLN BT MERAH,103.825441382185,1.27922008833835,27123.3315027207,29075.179503873
3803,113 JLN BT MERAH,103.82572355886,1.28027764882907,27154.7358373506,29192.1189811938
3804,1 JLN BT MERAH,103.808275089948,1.28647148628638,25212.8694302607,29877.0139574241
3805,28 JLN KLINIK,103.828203629292,1.28789877031281,27430.7492479207,30034.8225376159
3806,1 TELOK BLANGAH CRES,103.817897561986,1.27945660077329,26283.7653136151,29101.335642539
3807,47 TELOK BLANGAH DR,103.810096953624,1.27204427103763,25415.6131629143,28281.7250442933
3808,65 TELOK BLANGAH DR,103.810424079622,1.27406230448123,25452.0217335606,28504.8684293963
3809,28 TELOK BLANGAH RISE,103.820866934319,1.27394761788206,26614.2295253687,28492.1790009756
3810,80B TELOK BLANGAH ST 31,103.806810311765,1.27347684062073,25049.8370198328,28440.1347163729
3811,38 BEO CRES,103.827290023383,1.28855393184563,27329.0727948742,30107.2671405636
3812,10A BOON TIONG RD,103.82962615571,1.28635847107695,27589.0641812105,29864.5039273426
3813,6A BOON TIONG RD,103.831347591398,1.28683524831823,27780.6455960255,29917.2232787851
3814,120 BT MERAH VIEW,103.822606052306,1.28278582322014,26807.7838073624,29469.461186517
3815,110 BT PURMEI RD,103.827057699596,1.27380415706758,27303.2131311093,28476.3133411463
3816,18 CANTONMENT CL,103.839417299226,1.27390144581321,28678.7397139901,28487.0709760431
3817,103A DEPOT RD,103.813353428682,1.28070197642689,25778.0410313699,29239.0463420767
3818,52 HAVELOCK RD,103.828467082634,1.28951776036854,27460.0697226757,30213.8420430236
3819,101 HENDERSON CRES,103.821625207737,1.29071799751539,26698.6278933948,30346.5605532024
3820,95C HENDERSON RD,103.822053233106,1.28740640570626,26746.2618300896,29980.3816037942
3821,26B JLN MEMBINA,103.825592376594,1.28309207069724,27140.1372558558,29503.3232511561
3822,119D KIM TIAN RD,103.827911093868,1.2819459836123,27398.1911280192,29376.5941998623
3823,127A KIM TIAN RD,103.829559141133,1.28196243466081,27581.6053025192,29378.4129424673
3824,62 TELOK BLANGAH HTS,103.811106662751,1.2752454314411,25527.9890152579,28635.6918308474
3825,116 BT MERAH CTRL,103.814983303997,1.28391030770326,25959.4354535844,29593.8056957852
3826,126 BT MERAH VIEW,103.823909174073,1.28442540460774,26952.8112168722,29650.7570561767
3827,13 CANTONMENT CL,103.840485373883,1.27469944029956,28797.6078066966,28575.3093826268
3828,8 CANTONMENT CL,103.839032638772,1.275801012778,28635.9295555921,28697.1151647605
3829,113 DEPOT RD,103.807286875557,1.28141986196531,25102.8837497877,29318.4324833378
3830,9 JLN RUMAH TINGGI,103.80820528928,1.28881615319911,25205.1037552869,30136.2752194591
3831,46 LENGKOK BAHRU,103.812705798881,1.28707749551877,25705.9707828444,29944.018919412
3832,44 LENGKOK BAHRU,103.811712481804,1.28685098221519,25595.4227232337,29918.9731617291
3833,69 REDHILL CL,103.816374778847,1.2870165287153,26114.2973850239,29937.2745164745
3834,14 TELOK BLANGAH CRES,103.820469653072,1.27739544173264,26570.0171420891,28873.4217507895
3835,17 TELOK BLANGAH CRES,103.821702419401,1.27776786253278,26707.2143755518,28914.6014637072
3836,72 TELOK BLANGAH HTS,103.809589962738,1.27611797685125,25359.1931569781,28732.1749032494
3837,132 CASHEW RD,103.770688640795,1.37427380230521,21030.0577911995,39585.8217513952
3838,273 BANGKIT RD,103.775352835173,1.37757321095782,21549.1343404418,39950.6406694911
3839,275 BANGKIT RD,103.774825848656,1.37683552128544,21490.4852791121,39869.0720855314
3840,545 BT PANJANG RING RD,103.763496336507,1.38159642060888,20229.6660913592,40395.5424675681
3841,403 FAJAR RD,103.767749629838,1.3811296995225,20703.002722987,40343.9212991092
3842,442B FAJAR RD,103.771366304235,1.38143384735951,21105.4940211223,40377.5416436326
3843,172 GANGSA RD,103.766667077399,1.37944526563634,20582.5230114879,40157.6683812216
3844,171 GANGSA RD,103.766375003722,1.37896953663304,20550.0173762701,40105.0655615143
3845,510 JELAPANG RD,103.768982944262,1.38758897243469,20840.2745064935,41058.1516116764
3846,218 PETIR RD,103.773606267573,1.37446597954509,21354.7544386564,39607.0634288844
3847,205 PETIR RD,103.773924079454,1.37343025396585,21390.1201561913,39492.5372179057
3848,465 SEGAR RD,103.772790109806,1.38722762877204,21263.9620196065,41018.1848579366
3849,548B SEGAR RD,103.768573656612,1.38942073606675,20794.7316031856,41260.7001158353
3850,547B SEGAR RD,103.769252590551,1.38843774527561,20870.2852123491,41152.0038514696
3851,457 SEGAR RD,103.770691341962,1.38817649588077,21030.3989113756,41123.1119108275
3852,634B SENJA RD,103.758328624429,1.38611988630201,19654.5804845961,40895.7422979604
3853,618 SENJA RD,103.761287937355,1.38526615646952,19983.911341968,40801.3308874387
3854,634A SENJA RD,103.757614659363,1.38579809218637,19575.1241518799,40860.162434442
3855,633C SENJA RD,103.759217747785,1.38473473131824,19753.523768981,40742.5756460205
3856,620 BT PANJANG RING RD,103.761737460728,1.38585558267615,20033.9395367112,40866.5051812325
3857,152 GANGSA RD,103.765922512219,1.3752246947281,20499.6489996575,39690.9811110608
3858,154 GANGSA RD,103.765109335954,1.37481680083006,20409.1511788936,39645.8808164783
3859,153 GANGSA RD,103.765518982199,1.37497216679058,20454.7402711445,39663.0591079574
3860,530 JELAPANG RD,103.765271283331,1.38471539193084,20427.2052442133,40740.4169939589
3861,517 JELAPANG RD,103.766707751932,1.38803622153251,20587.0762545466,41107.6131897643
3862,174 LOMPANG RD,103.766302173684,1.38021544120199,20541.9161806963,40242.8316817321
3863,204 PETIR RD,103.774810614456,1.37317516532605,21488.7799809091,39464.328365121
3864,202 PETIR RD,103.77484799254,1.37219171423657,21492.9370463286,39355.5831876919
3865,478 SEGAR RD,103.772874923486,1.38953127642948,21273.4072044613,41272.9104323424
3866,466 SEGAR RD,103.773299109481,1.38694295549199,21320.6063415706,40986.705670584
3867,605 SENJA RD,103.761856783214,1.38080486799859,20047.2017867249,40308.0219570231
3868,621 SENJA RD,103.762854282454,1.38602106063185,20158.2280804776,40884.7991808597
3869,239 BT PANJANG RING RD,103.771126294353,1.38014939686036,21078.7802251251,40235.5142453276
3870,2 QUEEN'S RD,103.811023492628,1.32280086346268,25518.7792547802,33894.1269096397
3871,10 JLN KUKOH,103.839075823483,1.2869738344398,28640.732903,29932.5480497461
3872,30 KELANTAN RD,103.856879434972,1.30547181939625,30622.1063234247,31977.971399175
3873,269A QUEEN ST,103.853823283182,1.30052736175451,30281.9891976435,31431.2357242685
3874,2 TG PAGAR PLAZA,103.842605335418,1.27523683085708,29033.5426233271,28634.7320028171
3875,635 VEERASAMY RD,103.855218716278,1.30658850181781,30437.2825386552,32101.446733024
3876,661 BUFFALO RD,103.85013440636,1.30671098278725,29871.4457986038,32114.9856929444
3877,1D CANTONMENT RD,103.841485788369,1.27692024304713,28908.9452855904,28820.8745939042
3878,1F CANTONMENT RD,103.841191762017,1.27598699469414,28876.2228105376,28717.6807160303
3879,7 TG PAGAR PLAZA,103.843117743777,1.27712012183459,29090.5688364422,28842.9767901711
3880,111 TECK WHYE LANE,103.752103670331,1.37787904560638,18961.7913760673,39984.5339101553
3881,413 CHOA CHU KANG AVE 3,103.742568460559,1.38132792158886,17900.6548895072,40365.9318741895
3882,293 CHOA CHU KANG AVE 3,103.740252438446,1.37817045766097,17642.8969171522,40016.8050593026
3883,460 CHOA CHU KANG AVE 4,103.735012354055,1.37782264943043,17059.738596987,39978.3695628587
3884,452 CHOA CHU KANG AVE 4,103.735332010832,1.38031130418576,17095.3237876724,40253.5513000414
3885,449 CHOA CHU KANG AVE 4,103.736251145733,1.3791714217924,17197.6069321847,40127.5045193676
3886,444 CHOA CHU KANG AVE 4,103.737451795053,1.38161754509099,17331.2352374196,40397.9793732055
3887,443 CHOA CHU KANG AVE 4,103.737535307012,1.38128651592265,17340.5275992248,40361.3754227255
3888,488B CHOA CHU KANG AVE 5,103.739293156619,1.3769739817533,17536.1354731089,39884.508848032
3889,488A CHOA CHU KANG AVE 5,103.738981398036,1.37705950007098,17501.4409481129,39893.9664124921
3890,489D CHOA CHU KANG AVE 5,103.740225214266,1.3758879374176,17639.8573456919,39764.4153560046
3891,489C CHOA CHU KANG AVE 5,103.739806181184,1.37605683547385,17593.2248252379,39783.0930931289
3892,815A CHOA CHU KANG AVE 7,103.74690311631,1.37607846692948,18383.0267866859,39785.4552065786
3893,673 CHOA CHU KANG CRES,103.748136094413,1.40132802512812,18520.3427311806,42577.4214545917
3894,658 CHOA CHU KANG CRES,103.749259984055,1.40075418778953,18645.4142471505,42513.9648386035
3895,354 CHOA CHU KANG CTRL,103.743561079684,1.38264543801157,18011.1264921911,40511.6121338401
3896,233 CHOA CHU KANG CTRL,103.747293951775,1.3803055953649,18426.5388596272,40252.8685451318
3897,687C CHOA CHU KANG DR,103.751204967067,1.40368559369126,18861.8760959208,42838.0975329876
3898,634 CHOA CHU KANG NTH 6,103.749729373216,1.39660911377874,18697.6346308822,42055.6211802978
3899,817C KEAT HONG LINK,103.748989532974,1.37756652387037,18615.2251720671,39949.9888484627
3900,8 TECK WHYE AVE,103.754670556697,1.38066226970719,19247.4642385487,40292.2793970834
3901,105 TECK WHYE LANE,103.7529943035,1.37765001961331,19060.9069760833,39959.2059943285
3902,15 TECK WHYE LANE,103.7547387164,1.37913357256794,19255.0439772988,40123.2434228882
3903,277 CHOA CHU KANG AVE 2,103.744605644093,1.37987227900139,18127.3619362097,40204.9655563291
3904,439 CHOA CHU KANG AVE 4,103.739787430026,1.38372413417485,17591.1713846866,40630.9052495752
3905,461 CHOA CHU KANG AVE 4,103.734550487829,1.37817763759625,17008.3402008889,40017.6245346945
3906,487A CHOA CHU KANG AVE 5,103.739113762764,1.37587750919484,17516.1663524592,39763.2671097741
3907,659 CHOA CHU KANG CRES,103.749394179356,1.40124273911529,18660.3503166633,42567.9858949557
3908,568 CHOA CHU KANG ST 52,103.746282767188,1.39567028728554,18314.0691462662,41951.8243036512
3909,702 CHOA CHU KANG ST 53,103.745621182307,1.39179994537682,18240.4275353663,41523.8637382053
3910,705 CHOA CHU KANG ST 53,103.746124351793,1.39036325274643,18296.4178872742,41364.999289671
3911,613 CHOA CHU KANG ST 62,103.744405825635,1.40063924818019,18105.211099294,42501.275319377
3912,805A KEAT HONG CL,103.742568745239,1.37289627545554,17900.6510757413,39433.6021241304
3913,113 TECK WHYE LANE,103.75091538895,1.37793931794235,18829.5505854739,39991.2030668836
3914,117 TECK WHYE LANE,103.751272002099,1.3795891559942,18869.2435047654,40173.6325936057
3915,437 CHOA CHU KANG AVE 4,103.740645540511,1.38410980069154,17686.6699303808,40673.5466034282
3916,436 CHOA CHU KANG AVE 4,103.740368750567,1.3845738801474,17655.8687155945,40724.8634273093
3917,235 CHOA CHU KANG CTRL,103.748749195334,1.37975664367524,18588.4871616829,40192.1623808257
3918,207 CHOA CHU KANG CTRL,103.747704698918,1.38112820902783,18472.2531705266,40343.8274380919
3919,342 CHOA CHU KANG LOOP,103.746425614003,1.38394155773497,18329.9184008483,40654.918778209
3920,764 CHOA CHU KANG NTH 5,103.74913495353,1.39318129660748,18631.4700291958,41676.5924729574
3921,531 CHOA CHU KANG ST 51,103.74153439843,1.39289103497717,17785.6262905346,41644.5283568185
3922,605 CHOA CHU KANG ST 62,103.743555918749,1.39810611730232,18010.6171425609,42221.177789228
3923,164 JLN TECK WHYE,103.756362638551,1.38115926308689,19435.7735632518,40347.2282882072
3924,354 CLEMENTI AVE 2,103.770859840939,1.31353040268509,21048.9385054223,32869.12270757
3925,334 CLEMENTI AVE 2,103.768432708555,1.31518502692041,20778.8264739057,33052.0895515401
3926,335 CLEMENTI AVE 2,103.768506615632,1.31699411182356,20787.0568229659,33252.1287793126
3927,428 CLEMENTI AVE 3,103.763268836507,1.31251199063401,20204.1286000134,32756.5342529099
3928,305 CLEMENTI AVE 4,103.76601401343,1.32206108860648,20509.669397275,33812.4167925883
3929,345 CLEMENTI AVE 5,103.769076731999,1.31770281154049,20850.5072945533,33330.4915600438
3930,729 CLEMENTI WEST ST 2,103.763519401903,1.30492724290307,20231.9908238491,31917.8504663333
3931,506 WEST COAST DR,103.760867377122,1.31251696940456,19936.8688416742,32757.0923945289
3932,702 WEST COAST RD,103.761107748856,1.30726692567512,19963.6032199003,32176.5683272555
3933,364 CLEMENTI AVE 2,103.768752275192,1.31240641918888,20814.3832429536,32744.8442733102
3934,440C CLEMENTI AVE 3,103.763934137674,1.31663371565974,20278.1830056757,33212.2916936148
3935,316 CLEMENTI AVE 4,103.764526086951,1.3184700954521,20344.0668718135,33415.3474589121
3936,707 CLEMENTI WEST ST 2,103.762394965532,1.30628748271347,20106.8555332376,32068.2623988073
3937,415 C'WEALTH AVE WEST,103.771585053355,1.31098804719696,21129.6408196883,32587.999940278
3938,425 CLEMENTI AVE 1,103.771123130536,1.30962652347548,21078.2294083573,32437.450833302
3939,605 CLEMENTI WEST ST 1,103.768020281,1.30538490099306,20732.8989855964,31968.4425233454
3940,39 CIRCUIT RD,103.885681564016,1.32742994958168,33827.4677896351,34406.0379980244
3941,35 CIRCUIT RD,103.886010316123,1.32915899694507,33864.0504919915,34597.2280478086
3942,47 CIRCUIT RD,103.885703636114,1.32577527145564,33829.9280621558,34223.0721528996
